chr	peakStart	peakEnd	Gene ID	Gene Name	control score	treat score	fold change	p-value	q-value
chr6	53363401	53363600	ENSG00000001084	GCLC	0.9598599835867981	0.9592226385246048	0.9993360020491616	0.7690713736759783	1.0
chr6	131190951	131191000	ENSG00000079819	EPB41L2	0.7338492056187114	0.7306192475278431	0.9955986079072675	0.7695062429797165	1.0
chr6	170627226	170627275	ENSG00000112584	FAM120B	0.8465461013012104	0.8450205523480872	0.9981979139106797	0.7700413125838551	1.0
chr6	30153926	30153950	ENSG00000234127	TRIM26	0.7624450496641029	0.759015070912085	0.9955013430101894	0.7705022339656974	1.0
chr6	134490876	134490925	ENSG00000118515	SGK1	0.9213666307037356	0.9226756541977513	1.0014207411581815	0.7710072434797159	1.0
chr6	76203401	76203450	ENSG00000118407	FILIP1	0.7795169205641663	0.7770231179339135	0.9968008357939839	0.7711795879964048	1.0
chr6	127795151	127795275	ENSG00000214338	SOGA3	0.8236106555103883	0.8222037634360105	0.9982917995718428	0.7712958203448694	1.0
chr6	36455651	36455725	ENSG00000112078	KCTD20	0.8007033731203531	0.8032195767820026	1.0031424916468676	0.7715703691679667	1.0
chr6	56323326	56323350	ENSG00000151914	DST	0.8651918934122009	0.8682671865761127	1.0035544636829445	0.7726725724723723	1.0
chr6	3851001	3851025	ENSG00000145945	FAM50B	0.7857216516098612	0.7878724453030455	1.0027373481292994	0.7731635539443348	1.0
chr6	30530976	30531050	ENSG00000204576	PRR3	0.8424775279044017	0.8403233786990345	0.9974430781427186	0.7736886035184334	1.0
chr6	31599701	31599725	ENSG00000204469	PRRC2A	0.8226891102817736	0.8205736862772371	0.9974286471303699	0.7737427116806496	1.0
chr6	160176201	160176375	ENSG00000112096	SOD2	0.8818764315697836	0.8829716960259643	1.0012419704359612	0.7739771803835868	1.0
chr6	42797351	42797500	ENSG00000112624	GLTSCR1L	0.8757532506663928	0.8771578278287772	1.001603850355469	0.7743178614049485	1.0
chr6	3106076	3106150	ENSG00000137275	RIPK1	0.8405835894095005	0.8423009221793344	1.0020430243838572	0.7751154557961365	1.0
chr6	161537876	161537975	ENSG00000085511	MAP3K4	0.8332643078682865	0.8351311744324923	1.0022404254527375	0.7762477191906622	1.0
chr6	158451601	158451650	ENSG00000078269	SYNJ2	0.820163053166219	0.8180084480205018	0.9973729551247165	0.7779411042674306	1.0
chr6	160526376	160526400	ENSG00000197081	IGF2R	0.9031918704199291	0.9017620255931207	0.9984168980328137	0.7784421057694331	1.0
chr6	109803076	109803150	ENSG00000112365	ZBTB24	0.7745727070371273	0.7770431006566826	1.0031893631122182	0.7787186585985385	1.0
chr6	105177276	105177300	ENSG00000085382	HACE1	0.8932865363716562	0.8913680106995107	0.9978522841282953	0.7790513235958682	1.0
chr6	170871176	170871225	ENSG00000112592	TBP	0.865936649454154	0.8629135489824938	0.9965088664701213	0.7792417041666291	1.0
chr6	20101601	20101750	ENSG00000172197	MBOAT1	0.8923494053096906	0.8910624559672445	0.9985577966043475	0.7799411022634246	1.0
chr6	26598676	26598750	ENSG00000146109	ABT1	0.8143073614347889	0.8162541225112502	1.0023906956619317	0.7801855909964018	1.0
chr6	150005051	150005125	ENSG00000131023	LATS1	0.7865423009289679	0.7876539702194861	1.0014133623699644	0.7804581358134912	1.0
chr6	3019501	3019575	ENSG00000124588	NQO2	0.7563691207034359	0.7582960459241973	1.00254759900691	0.7814541267994721	1.0
chr6	63991051	63991100	ENSG00000146166	LGSN	0.8855087346248844	0.8869602384724984	1.0016391750762672	0.7822958093228364	1.0
chr6	24534451	24534500	ENSG00000112294	ALDH5A1	0.7900503486774602	0.7873152011056762	0.9965380085252002	0.7832717602487372	1.0
chr6	36936576	36936625	ENSG00000137409	MTCH1	0.9057217339018958	0.9044360416653029	0.9985804776583487	0.7833739645551457	1.0
chr6	52317951	52317975	ENSG00000096093	EFHC1	0.8729309007129171	0.8704667816665319	0.997177188888178	0.7839210581953324	1.0
chr6	111694026	111694075	ENSG00000009413	REV3L	0.7647694210557174	0.7610607337445124	0.9951505810652244	0.7839491142794446	1.0
chr6	135286076	135286125	ENSG00000112339	HBS1L	0.9628875689425912	0.9621714508311227	0.9992562806556378	0.7842557271986701	1.0
chr6	160847026	160847100	ENSG00000146477	SLC22A3	0.8076900414148194	0.8054580849328857	0.9972366175543975	0.7847607367126886	1.0
chr6	44081526	44081825	ENSG00000180992	MRPL14	0.8784459473702216	0.877180478832457	0.9985594235575301	0.7855302750197645	1.0
chr6	43305376	43305525	ENSG00000171467	ZNF318	0.8041413979493073	0.8015619115595185	0.9967922477360737	0.785622459296133	1.0
chr6	43400551	43400625	ENSG00000124574	ABCC10	0.8516003524038103	0.8496502206939549	0.9977100388646497	0.7861535208882556	1.0
chr6	135360726	135360750	ENSG00000112339	HBS1L	0.8004532155744175	0.7971535236161386	0.9958777204037952	0.7868789710631553	1.0
chr6	16145226	16145275	ENSG00000007944	MYLIP	0.8311107460809081	0.8330977457173662	1.0023907760136994	0.7872677482287092	1.0
chr6	32805851	32805925	ENSG00000250264	TAP2	0.862399966467219	0.8605190706237401	0.9978189982414032	0.7877186495805114	1.0
chr6	28251776	28251825	ENSG00000137338	PGBD1	0.8182236909218757	0.821439122735914	1.0039297711001445	0.7880052224396569	1.0
chr6	42832776	42832900	ENSG00000112624	GLTSCR1L	0.8056110279779533	0.8078678901350073	1.0028014290751688	0.7885042199356513	1.0
chr6	134491326	134491350	ENSG00000118515	SGK1	0.893469357412634	0.8918928757764714	0.9982355504158219	0.790017244471699	1.0
chr6	39158376	39158400	ENSG00000164626	KCNK5	0.7967108947391717	0.7921732988218326	0.9943045890958669	0.7909851793735677	1.0
chr6	33283776	33283850	ENSG00000236104	ZBTB22	0.82545557548193	0.8223607757346867	0.9962507979361136	0.7915162409656904	1.0
chr6	80409476	80409550	ENSG00000198478	SH3BGRL2	0.9172583799363394	0.9156931935463181	0.998293625412144	0.7916084252420589	1.0
chr6	8413501	8413600	ENSG00000124786	SLC35B3	0.8605639852990031	0.8624599847382358	1.0022032056553865	0.7937346756165575	1.0
chr6	126210576	126210675	ENSG00000111912	NCOA7	0.6756648390749362	0.6736145253474562	0.9969654870152972	0.7940072204336469	1.0
chr6	32940601	32940675	ENSG00000204256	BRD2	0.77287915167007	0.7743631385015897	1.0019200761572011	0.7942957972988003	1.0
chr6	44223001	44223050	ENSG00000157593	SLC35B2	0.891190141493853	0.8896249315736072	0.9982436857777375	0.7945162379596814	1.0
chr6	15501176	15501275	ENSG00000008083	JARID2	0.9015775285696691	0.902832241373969	1.001391685977678	0.7957086215344473	1.0
chr6	168370551	168370625	ENSG00000130396	MLLT4	0.9225104950831073	0.9211068897092968	0.9984784938694014	0.7957406856305755	1.0
chr6	36076401	36076475	ENSG00000112062	MAPK14	0.797356729706539	0.7990534188149471	1.0021278921280723	0.7959210461712964	1.0
chr6	83838701	83838750	ENSG00000083097	DOPEY1	0.7625951411476138	0.7661660016512339	1.0046825114807922	0.7965723481238997	1.0
chr6	116573376	116573550	ENSG00000187189	TSPYL4	0.8628520048346522	0.864161011302304	1.0015170695093913	0.7974541107674241	1.0
chr6	28872026	28872125	ENSG00000204713	TRIM27	0.9192200599983563	0.9203283046580882	1.0012056358514783	0.7978729480230982	1.0
chr6	97339076	97339150	ENSG00000123545	NDUFAF4	0.9149888218883745	0.9133863077711262	0.9982485970550536	0.7982537091646201	1.0
chr6	42237201	42237350	ENSG00000124496	TRERF1	0.8739655933622533	0.872584938900001	0.9984202416288028	0.798848898948999	1.0
chr6	143073051	143073100	ENSG00000010818	HIVEP2	0.7199348022648914	0.7178851060477192	0.997152941890399	0.7989711433154877	1.0
chr6	44268001	44268125	ENSG00000178233	TMEM151B	0.9624382038250348	0.959937558277027	0.9974017598864328	0.7991655318982647	1.0
chr6	116757851	116757900	ENSG00000111817	DSE	0.8137827712956127	0.8118235965660059	0.9975925089609754	0.7994140286432578	1.0
chr6	146264601	146264650	ENSG00000146414	SHPRH	0.8992290896081827	0.9011609118830359	1.0021483093654087	0.8002136270404538	1.0
chr6	17600676	17600700	ENSG00000137414	FAM8A1	0.8210353891212	0.8235669113798654	1.0030833290406336	0.8002877752627502	1.0
chr6	135787001	135787075	ENSG00000135541	AHI1	0.9276744210819288	0.9286298871982824	1.001029958458097	0.8010232454676899	1.0
chr6	63990076	63990200	ENSG00000146166	LGSN	0.935410985538668	0.9363731195714549	1.0010285682418332	0.8026705384062741	1.0
chr6	106555326	106555400	ENSG00000057657	PRDM1	0.8195502192131187	0.8217135606499227	1.0026396691576522	0.8027506986465945	1.0
chr6	30668176	30668225	ENSG00000137337	MDC1	0.7345026761197369	0.7317953876223238	0.9963141203082945	0.8033679324970616	1.0
chr6	28293826	28293875	ENSG00000235109	ZSCAN31	0.8354005835255202	0.8369743679131175	1.0018838679534503	0.803650497344191	1.0
chr6	52367176	52367225	ENSG00000096093	EFHC1	0.894117452362575	0.8922311179682781	0.9978902834417196	0.8040613185758331	1.0
chr6	144086601	144086725	ENSG00000112419	PHACTR2	0.893863621326279	0.8950844032060422	1.0013657361711978	0.8047086125164203	1.0
chr6	154727376	154727425	ENSG00000153721	CNKSR3	0.8314250946342249	0.8293436691428243	0.9974965568097073	0.805249694138583	1.0
chr6	161470401	161470550	ENSG00000085511	MAP3K4	0.906557284182278	0.9078149063929418	1.0013872506819006	0.8060633205778351	1.0
chr6	43753251	43753325	ENSG00000112715	VEGFA	0.7661733744865223	0.7643586643200354	0.9976314627642822	0.8063078093108124	1.0
chr6	10529701	10529750	ENSG00000111846	GCNT2	0.8782412468212623	0.8764768652475492	0.9979910057969844	0.8068969870771673	1.0
chr6	76022301	76022475	ENSG00000118407	FILIP1	0.9157646205188575	0.9153320389573801	0.9995276280042001	0.8072276480684889	1.0
chr6	160872976	160873050	ENSG00000146477	SLC22A3	0.9333852972520094	0.9342644158103741	1.000941860302442	0.8083258433608784	1.0
chr6	33371551	33371650	ENSG00000237649	KIFC1	0.8618759945158286	0.8633499175113764	1.0017101334819931	0.8087767447126807	1.0
chr6	105726076	105726150	ENSG00000085377	PREP	0.8456852669381082	0.8474623140869331	1.00210131028445	0.8089390691993295	1.0
chr6	30568876	30569025	ENSG00000204569	PPP1R10	0.9251704369011643	0.9260199391164309	1.0009182115871667	0.8094039985931878	1.0
chr6	79650951	79651025	ENSG00000146243	IRAK1BP1	0.9131463849506306	0.9141628693994889	1.0011131670295264	0.8097927757587418	1.0
chr6	28121351	28121450	ENSG00000198315	ZKSCAN8	0.8438369851493246	0.8450919449335231	1.0014872064229046	0.8097967837707577	1.0
chr6	43400451	43400500	ENSG00000124574	ABCC10	0.9054982879892775	0.9041542320065945	0.9985156725302402	0.8100833566299032	1.0
chr6	26158351	26158400	ENSG00000158373	HIST1H2BD	0.8900943785917014	0.891708522085077	1.001813452070026	0.8100873646419192	1.0
chr6	136599426	136599475	ENSG00000029363	BCLAF1	0.9206111710251671	0.9215850959607575	1.0010579112726885	0.8113318523728934	1.0
chr6	71235451	71235575	ENSG00000082269	FAM135A	0.8994041344583781	0.8979727808568979	0.9984085534559588	0.8119410701993285	1.0
chr6	137519001	137519150	ENSG00000027697	IFNGR1	0.876953942577034	0.8762596918251365	0.9992083384107296	0.8129691252814376	1.0
chr6	10398176	10398400	ENSG00000137203	TFAP2A	0.8717141429921482	0.8703402964230608	0.9984239712294082	0.8136264392520649	1.0
chr6	111912676	111912850	ENSG00000056972	TRAF3IP2	0.8579694291813668	0.8594772990845018	1.0017574867493515	0.8137827517206897	1.0
chr6	101296076	101296150	ENSG00000112249	ASCC3	0.9111820154891972	0.9099977969284427	0.9987003490624003	0.8142677211746281	1.0
chr6	160170151	160170200	ENSG00000112096	SOD2	0.7851906391494332	0.7830600382678661	0.9972865177253322	0.8144801458114771	1.0
chr6	1312926	1313025	ENSG00000164379	FOXQ1	0.5712980297038445	0.5727885295110038	1.0026089706767096	0.8153178203228253	1.0
chr6	160147551	160147725	ENSG00000112096	SOD2	0.69472483906357	0.6969542524025568	1.003209059491801	0.8157627096566036	1.0
chr6	72011576	72011650	ENSG00000119900	OGFRL1	0.9218774801487414	0.923216493097332	1.0014524847145356	0.8160312464616769	1.0
chr6	30680176	30680200	ENSG00000137337	MDC1	0.8194961538738992	0.8218395839196138	1.0028595985894952	0.8165202239276314	1.0
chr6	42979026	42979100	ENSG00000112640	PPP2R5D	0.8121065098138177	0.8107741875481432	0.9983594242262879	0.8169771372974576	1.0
chr6	24786001	24786075	ENSG00000112312	GMNN	0.9352181310264496	0.9343280248770701	0.9990482368552858	0.8181013846679512	1.0
chr6	86324401	86324475	ENSG00000271793	RP11-321N4.5	0.9143052452555365	0.9151931918055783	1.0009711707929596	0.8182035889743597	1.0
chr6	160872276	160872300	ENSG00000146477	SLC22A3	0.8569907910759789	0.855365385227315	0.9981033566922893	0.8186945704463222	1.0
chr6	3271726	3271800	ENSG00000180822	PSMG4	0.9304226083458469	0.9295027283379302	0.9990113309804971	0.8201895589282977	1.0
chr6	53788551	53788575	ENSG00000137269	LRRC1	0.7159889051630078	0.7137337904701226	0.9968503496679578	0.8217306395484574	1.0
chr6	16145326	16145400	ENSG00000007944	MYLIP	0.8352259624002023	0.8369552046226016	1.0020703884939473	0.8217807396986576	1.0
chr6	35394351	35394525	ENSG00000112033	PPARD	0.9134644467334394	0.912440070549794	0.9988785812219528	0.8244360476592709	1.0
chr6	126210301	126210400	ENSG00000111912	NCOA7	0.7511626132016	0.7491440300333279	0.9973127214629751	0.8247306365424484	1.0
chr6	27419201	27419250	ENSG00000096654	ZNF184	0.7774572838623016	0.780459274286739	1.0038612930726225	0.8250372494616739	1.0
chr6	30262526	30262575	ENSG00000270604	HCG17	0.9185040394758066	0.9171051997216156	0.9984770456154016	0.8253518784049314	1.0
chr6	7889026	7889050	ENSG00000239264	TXNDC5	0.8195953331214241	0.821473438391588	1.002291503128759	0.8257226195164133	1.0
chr6	52367976	52368050	ENSG00000096093	EFHC1	0.9275885021800976	0.9285604368772115	1.0010478080472425	0.8259671082493906	1.0
chr6	110935226	110935325	ENSG00000155111	CDK19	0.8787702899533326	0.880197407690127	1.0016239940666065	0.8265943621298977	1.0
chr6	26138976	26139025	ENSG00000180573	HIST1H2AC	0.709337262872932	0.7059397396736672	0.995210285181545	0.8269871473074676	1.0
chr6	3152876	3152975	ENSG00000137274	BPHL	0.9431453996275031	0.9441483986856138	1.0010634617509737	0.8269991713435156	1.0
chr6	83921326	83921375	ENSG00000065833	ME1	0.8724615861549587	0.8734741445938421	1.0011605765284703	0.827061295529764	1.0
chr6	116757651	116757750	ENSG00000111817	DSE	0.7832265860851526	0.7847265083006293	1.0019150552881175	0.8275362449536624	1.0
chr6	44414601	44414675	ENSG00000096401	CDC5L	0.9211190342282478	0.9201755949642665	0.9989757683546603	0.8275743210678146	1.0
chr6	2948776	2948825	ENSG00000124570	SERPINB6	0.8030908509201806	0.80451019856459	1.0017673562621006	0.8280452624796969	1.0
chr6	43752326	43752450	ENSG00000112715	VEGFA	0.917638580644983	0.9187294116625863	1.001188737091717	0.8283198113027943	1.0
chr6	116573276	116573300	ENSG00000187189	TSPYL4	0.7495620921078048	0.7514899702617928	1.0025720059409178	0.8297466635804974	1.0
chr6	161470076	161470200	ENSG00000085511	MAP3K4	0.9075557648395687	0.9087112648641823	1.001273200027348	0.8303839374910446	1.0
chr6	30681801	30681850	ENSG00000137337	MDC1	0.8552446684026555	0.8571895201877393	1.002274029709786	0.8310753195638081	1.0
chr6	83905476	83905575	ENSG00000013392	RWDD2A	0.7773584993719285	0.7753835736043002	0.9974594401820731	0.8328428528628729	1.0
chr6	86353001	86353025	ENSG00000135316	SYNCRIP	0.4675252955265178	0.4653615481309466	0.9953719137418342	0.8336143951759567	1.0
chr6	107979701	107979825	ENSG00000112320	SOBP	0.7882314970843687	0.7897263106730457	1.001896414434346	0.8343719094469845	1.0
chr6	53787501	53787600	ENSG00000137269	LRRC1	0.9474548585951091	0.9481027678185264	1.0006838417868034	0.8347186024863703	1.0
chr6	76023626	76023650	ENSG00000118407	FILIP1	0.8562239283595102	0.8548557433726564	0.9984020710686335	0.834866898930963	1.0
chr6	44223226	44223350	ENSG00000157593	SLC35B2	0.8677814058477973	0.8666996146824834	0.9987533828703589	0.8349791232674115	1.0
chr6	36892676	36892875	ENSG00000198663	C6orf89	0.9087071602383854	0.9096711296124406	1.0010608141062762	0.835277720162605	1.0
chr6	127611051	127611100	ENSG00000093144	ECHDC1	0.8342418476628128	0.8324886309201046	0.997898431075329	0.8354921488054621	1.0
chr6	99893951	99894025	ENSG00000123552	USP45	0.9063433402238076	0.9048369351512173	0.9983379311065294	0.836061286511737	1.0
chr6	42996901	42997175	ENSG00000124541	RRP36	0.9658806452289411	0.9655840659858467	0.999692944211524	0.8362316270224178	1.0
chr6	42857526	42857575	ENSG00000146223	RPL7L1	0.9286186353907243	0.9299529818773692	1.0014369154740077	0.8366224081939798	1.0
chr6	43325351	43325425	ENSG00000171467	ZNF318	0.8448852676727036	0.8433781998531082	0.9982162455930299	0.836660484308132	1.0
chr6	157099226	157099275	ENSG00000049618	ARID1B	0.8278619675529412	0.8263135190613665	0.9981295813163737	0.8371334297260223	1.0
chr6	111697276	111697300	ENSG00000009413	REV3L	0.8196021374019039	0.8226542915914641	1.0037239461078462	0.837470102735368	1.0
chr6	36181851	36181925	ENSG00000096070	BRPF3	0.8718609298603732	0.873310488977717	1.0016626035961675	0.8375582789997205	1.0
chr6	37141926	37142050	ENSG00000137193	PIM1	0.9389239418851021	0.9395703962302981	1.000688505550192	0.8376444512580649	1.0
chr6	3019851	3019925	ENSG00000124588	NQO2	0.8373037460606857	0.8359783534772594	0.9984170707587754	0.8379190000811623	1.0
chr6	10412026	10412125	ENSG00000137203	TFAP2A	0.915751224833638	0.9144981564595405	0.9986316497973288	0.8379210040871703	1.0
chr6	38120201	38120275	ENSG00000156639	ZFAND3	0.8474720245460081	0.8480977673677219	1.000738363985583	0.8380111843575307	1.0
chr6	28195701	28195750	ENSG00000137185	ZSCAN9	0.6332221713291979	0.6289615326058698	0.9932714947198003	0.8387967547126707	1.0
chr6	32813126	32813175	ENSG00000240065	PSMB9	0.9502127169508551	0.9513539502930266	1.0012010293293419	0.8388328268208148	1.0
chr6	33168676	33168725	ENSG00000112473	SLC39A7	0.8629519300443438	0.8640384211383397	1.0012590401112378	0.8393598804009215	1.0
chr6	7313326	7313425	ENSG00000124783	SSR1	0.960636860864625	0.9601955867850178	0.9995406442355231	0.8396304212120028	1.0
chr6	75964926	75965000	ENSG00000112697	TMEM30A	0.9035133321448774	0.9040917524299482	1.0006401900940385	0.8408167927687448	1.0
chr6	116757126	116757200	ENSG00000111817	DSE	0.849312006267583	0.847926305122945	0.9983684427696629	0.8408268127987848	1.0
chr6	42712701	42712975	ENSG00000124659	TBCC	0.8757038471584965	0.8767940075797153	1.0012448962337623	0.8414019625230836	1.0
chr6	35056576	35056725	ENSG00000064999	ANKS1A	0.9054144669122759	0.906220983602379	1.0008907707128356	0.8417286155023893	1.0
chr6	38121026	38121100	ENSG00000156639	ZFAND3	0.8555239343726385	0.854249255219244	0.9985100602073403	0.8437426415404393	1.0
chr6	30679726	30679825	ENSG00000137337	MDC1	0.8648512155065677	0.8657822146885261	1.0010764847932982	0.8445001558114671	1.0
chr6	80223026	80223075	ENSG00000135338	LCA5	0.8890612531226747	0.888237706982728	0.9990736902130711	0.8448187927667408	1.0
chr6	56466251	56466300	ENSG00000151914	DST	0.8075696045461774	0.8064884397154293	0.9986612115851541	0.8451935418902385	1.0
chr6	38141751	38141800	ENSG00000183826	BTBD9	0.7751990739425393	0.7767988397073804	1.0020636837924806	0.8455883310738166	1.0
chr6	136665151	136665275	ENSG00000135525	MAP7	0.9247579909680876	0.9251851011664673	1.0004618615924936	0.845878911944978	1.0
chr6	33372751	33372825	ENSG00000237649	KIFC1	0.900792466284714	0.89988930526309	0.9989973705870908	0.8472195919643367	1.0
chr6	111279976	111280000	ENSG00000155115	GTF3C6	0.7441636862894938	0.742527232657715	0.9978009493584156	0.8473057642226811	1.0
chr6	166205226	166205250	ENSG00000112541	PDE10A	0.7232438210305745	0.725635955362227	1.0033075074575042	0.8473879284690096	1.0
chr6	110935551	110935675	ENSG00000155111	CDK19	0.8850059425641738	0.8837895079044643	0.9986255067890448	0.8477326175023873	1.0
chr6	10398651	10398800	ENSG00000137203	TFAP2A	0.9632480722337622	0.9627358323673595	0.999468216048214	0.8478308137967797	1.0
chr6	42997251	42997350	ENSG00000124541	RRP36	0.896380819029983	0.8951390904116839	0.9986147309358506	0.8486364242119998	1.0
chr6	158518426	158518500	ENSG00000078269	SYNJ2	0.884912257713791	0.8838083441175475	0.9987525163239398	0.8493097702306911	1.0
chr6	161470751	161470800	ENSG00000085511	MAP3K4	0.8837542409574305	0.8851915880723714	1.0016264104298767	0.8497125754383011	1.0
chr6	33162276	33162450	ENSG00000204231	RXRB	0.8863859801160568	0.8857256137207932	0.9992549900268309	0.8503518533548564	1.0
chr6	30680776	30680850	ENSG00000137337	MDC1	0.8089540118040165	0.8104591846924871	1.0018606408603055	0.8503618733848964	1.0
chr6	28195851	28195950	ENSG00000137185	ZSCAN9	0.7274149144964362	0.7253526505920481	0.9971649414064933	0.8504540576612649	1.0
chr6	64281726	64281875	ENSG00000112245	PTP4A1	0.0017383171551055836	0.002218886044999782	1.2764563925994328	0.8510933355778201	1.0
chr6	34846076	34846350	ENSG00000065060	UHRF1BP1	0.9357227988559271	0.9360633833387954	1.0003639801053097	0.8511775038301564	1.0
chr6	31508251	31508275	ENSG00000254870	ATP6V1G2-DDX39B	0.9289673891551818	0.9280162059557215	0.9989760854788182	0.8517145774403032	1.0
chr6	8080051	8080175	ENSG00000265818	EEF1E1-BLOC1S5	0.7578395926208744	0.7565622595038592	0.9983145072790435	0.8517406295184073	1.0
chr6	130460776	130460825	ENSG00000198945	L3MBTL3	0.9261843482350192	0.9248605701627438	0.9985707185888014	0.8519169820471122	1.0
chr6	35995576	35995625	ENSG00000112062	MAPK14	0.8659400176695872	0.8649673153150843	0.9988767093162866	0.8528969409850291	1.0
chr6	26093051	26093075	ENSG00000010704	HFE	0.8633589495593436	0.8610812620968085	0.9973618302518349	0.8531233936639342	1.0
chr6	32908751	32908775	ENSG00000242574	HLA-DMB	0.6906905673904142	0.6924387752505704	1.002531101397202	0.8536424312200088	1.0
chr6	126210451	126210500	ENSG00000111912	NCOA7	0.7384638622424571	0.7400054734821999	1.0020875919846117	0.8536424312200088	1.0
chr6	116914251	116914300	ENSG00000111832	RWDD1	0.8922749846382478	0.8936362909711457	1.0015256578480116	0.8539249960671382	1.0
chr6	158516751	158516800	ENSG00000078269	SYNJ2	0.8614715410096804	0.8599121985462205	0.9981899083263595	0.8551835118401685	1.0
chr6	109689476	109689500	ENSG00000135535	CD164	0.8887146109168236	0.8878511580827562	0.9990284250720525	0.855684513342171	1.0
chr6	16306726	16306850	ENSG00000124788	ATXN1	0.8362228336855996	0.8374878607331119	1.0015127870186669	0.8565682799917034	1.0
chr6	35801776	35801800	ENSG00000096063	SRPK1	0.8071241848994487	0.8092088886901986	1.0025828786074718	0.8575682789897004	1.0
chr6	43304801	43304850	ENSG00000171467	ZNF318	0.7942184498700507	0.79360355081731	0.9992257809512719	0.8576644712780849	1.0
chr6	127796576	127796650	ENSG00000214338	SOGA3	0.8798667997305198	0.8790396451323785	0.999059909297186	0.8576965353742131	1.0
chr6	44201401	44201500	ENSG00000112759	SLC29A1	0.7373303323938654	0.7393711944276402	1.0027679073328624	0.8578047516986456	1.0
chr6	1314201	1314275	ENSG00000164379	FOXQ1	0.7971584516511345	0.7964046126925455	0.9990543423869775	0.8584420256091928	1.0
chr6	160872726	160872825	ENSG00000146477	SLC22A3	0.9233656854865654	0.9228433591672125	0.9994343234456696	0.8585061538014491	1.0
chr6	15520601	15520675	ENSG00000008083	JARID2	0.8743634730887804	0.8730914662732421	0.9985452196315512	0.8587766946125305	1.0
chr6	168371001	168371075	ENSG00000130396	MLLT4	0.9089412968867373	0.9099311164958169	1.0010889807872851	0.8591754918081245	1.0
chr6	17608501	17608650	ENSG00000137414	FAM8A1	0.8753781477008064	0.8764777178635211	1.001256108763513	0.8597506415324233	1.0
chr6	126249876	126250025	ENSG00000111912	NCOA7	0.9501231770812655	0.9503673463598834	1.0002569869723292	0.8599931262593925	1.0
chr6	25972226	25972250	ENSG00000112343	TRIM38	0.7953260878645743	0.7941176115101987	0.9984805272041053	0.860902944987029	1.0
chr6	33739826	33739900	ENSG00000161904	LEMD2	0.9109992608341908	0.9118997048275393	1.0009884135279363	0.8609169730290851	1.0
chr6	89322426	89322450	ENSG00000111880	RNGTT	0.8520267060474782	0.8535851507664174	1.00182910313477	0.861303746188631	1.0
chr6	18225001	18225100	ENSG00000124795	DEK	0.8944245601093965	0.895087667531013	1.0007413788162698	0.8614961307654	1.0
chr6	170067076	170067150	ENSG00000184465	WDR27	0.8963878731818469	0.8976865063987621	1.0014487402783636	0.8618688758828899	1.0
chr6	26413951	26414025	ENSG00000026950	BTN3A1	0.857698154809823	0.8591809098999098	1.0017287609653487	0.8619770922073224	1.0
chr6	30570201	30570225	ENSG00000204569	PPP1R10	0.830458380696532	0.8290259507440695	0.9982751333651891	0.8621574527480433	1.0
chr6	44226576	44226650	ENSG00000146232	NFKBIE	0.9291025383813305	0.9299906322557056	1.0009558620687038	0.8643899154409664	1.0
chr6	26469526	26469550	ENSG00000112763	BTN2A1	0.8349668794872266	0.8335314724356356	0.9982808814494863	0.8662476290103918	1.0
chr6	36461976	36462025	ENSG00000112079	STK38	0.8282928214932499	0.8275182545857154	0.9990648634306185	0.866502137773409	1.0
chr6	33373226	33373325	ENSG00000237649	KIFC1	0.9380518685099664	0.9376041599572974	0.9995227251629698	0.8670331993655317	1.0
chr6	2840526	2840625	ENSG00000021355	SERPINB1	0.538523005935772	0.5359521352896338	0.9952260709054187	0.8683818954089224	1.0
chr6	52447876	52447925	ENSG00000225791	TRAM2-AS1	0.7857652758755796	0.7887307818711077	1.003774035435994	0.8686183681178676	1.0
chr6	36455551	36455600	ENSG00000112078	KCTD20	0.7233334710365446	0.7213565717016469	0.9972669599651393	0.868886904922941	1.0
chr6	170068026	170068125	ENSG00000184465	WDR27	0.889617512735578	0.8906562181179852	1.0011675864824348	0.8690091492894295	1.0
chr6	30894076	30894125	ENSG00000137411	VARS2	0.9098658768641141	0.9085537108611226	0.9985578467812047	0.8713578443308173	1.0
chr6	127610251	127610325	ENSG00000093144	ECHDC1	0.9008668771904583	0.9001284382825642	0.9991803018552562	0.8724840957073189	1.0
chr6	30584351	30584425	ENSG00000204569	PPP1R10	0.8874009065793901	0.8865065823050714	0.9989921981511536	0.8725822920017114	1.0
chr6	127767651	127767725	ENSG00000214338	SOGA3	0.8051139732956984	0.8040851392408583	0.9987221261970791	0.8727626525424323	1.0
chr6	107113851	107113925	ENSG00000130348	QRSL1	0.8950384925659401	0.8962954936430353	1.0014044100756958	0.8729470210951692	1.0
chr6	128410951	128411000	ENSG00000152894	PTPRK	0.9097693733538061	0.9103735734878889	1.0006641245042747	0.8729790851912974	1.0
chr6	30309876	30309900	ENSG00000204599	TRIM39	0.6381554919394585	0.637135797369196	0.9984021220797403	0.8730692654616579	1.0
chr6	3272776	3272875	ENSG00000180822	PSMG4	0.8953329094908828	0.8961974135443604	1.0009655671586664	0.8736283831378926	1.0
chr6	148865076	148865100	ENSG00000111961	SASH1	0.8334750212024583	0.8360782820295337	1.003123381938093	0.8736704672640608	1.0
chr6	170104201	170104300	ENSG00000185127	C6orf120	0.8962500129746602	0.8957100592912075	0.9993975412266265	0.8740211683154626	1.0
